Transaction_ID,Year,State,Customer_ID,Customer_Type,Age_Group,Category,Product_ID,Quantity,Base_Price,Discount_Percentage,Payment_Method,BlackFriday_Week_Phase,Gender,Loyalty_Score,Final_Price
7844,2015,PA,89544,New,36-45,Books,6272,5,907.0,15.0,BNPL,Pre-BF,Female,9,770.95
7845,2022,AL,64863,Regular,36-45,Home,3773,2,434.0,32.0,BNPL,Black Friday,Male,34,295.12
7846,2020,TX,65308,Prime,36-45,Books,6772,3,446.0,15.0,BNPL,Pre-BF,Female,51,379.1
7847,2017,WY,29954,New,36-45,Toys,2321,3,724.0,57.0,UPI,Cyber Monday,Other,66,311.32
7848,2017,TN,90211,Prime,46-55,Home,4214,3,409.0,38.0,BNPL,Cyber Monday,Male,23,253.58
7849,2015,NM,72787,Regular,46-55,Books,9460,3,1682.0,61.0,Credit,Pre-BF,Male,80,655.98
7850,2018,WY,11619,Regular,46-55,Home,3378,1,250.0,5.0,Debit,Cyber Monday,Female,15,237.5
7851,2017,AL,88421,Regular,26-35,Home,6291,2,1641.0,19.0,Credit,Cyber Monday,Female,58,1329.21
7852,2014,KS,77740,Regular,46-55,Books,8091,3,1912.0,28.0,Debit,Weekend Sale,Female,12,1376.64
7853,2021,RI,87230,Regular,36-45,Electronics,5386,2,1840.0,44.0,UPI,Pre-BF,Male,68,1030.4
7854,2016,IA,50342,Regular,18-25,Sports,5330,2,1481.0,61.0,PayPal,Black Friday,Male,71,577.59
7855,2019,NC,19373,Prime,18-25,Beauty,5182,4,941.0,70.0,PayPal,Cyber Monday,Female,48,282.3
7856,2017,MN,21448,New,18-25,Home,6452,1,1696.0,74.0,BNPL,Black Friday,Male,51,440.96
7857,2022,SD,59949,Regular,18-25,Home,1709,4,440.0,70.0,BNPL,Black Friday,Female,4,132.0
7858,2020,ND,41210,New,18-25,Home,1732,5,698.0,75.0,UPI,Cyber Monday,Female,63,174.5
7859,2022,KY,35410,Prime,56+,Fashion,2824,5,704.0,71.0,PayPal,Pre-BF,Male,28,204.16
7860,2023,MO,75047,Regular,18-25,Books,8169,5,128.0,28.0,Debit,Black Friday,Other,74,92.16
7861,2016,TN,39028,Regular,18-25,Home,5512,4,1895.0,55.0,UPI,Cyber Monday,Male,61,852.75
7862,2014,CO,78300,New,18-25,Electronics,4642,2,1939.0,60.0,PayPal,Weekend Sale,Other,47,775.6
7863,2018,NM,53369,New,26-35,Electronics,6882,5,1608.0,76.0,Debit,Cyber Monday,Male,17,385.92
7864,2016,CA,74735,New,56+,Toys,4096,5,773.0,48.0,BNPL,Pre-BF,Other,43,401.96
7865,2019,SC,21467,Regular,18-25,Books,4314,4,872.0,65.0,BNPL,Weekend Sale,Other,51,305.2
7866,2021,SC,18199,New,46-55,Sports,8594,2,1653.0,30.0,PayPal,Pre-BF,Male,26,1157.1
7867,2024,NJ,37095,New,26-35,Sports,9643,5,547.0,69.0,Debit,Pre-BF,Female,64,169.57
7868,2017,CA,49007,Prime,56+,Electronics,2101,1,697.0,5.0,UPI,Weekend Sale,Other,90,662.15
7869,2018,ID,57711,Regular,46-55,Toys,3768,5,1520.0,7.0,PayPal,Pre-BF,Other,7,1413.6
7870,2018,CT,23617,Regular,46-55,Beauty,3152,4,499.0,72.0,PayPal,Cyber Monday,Female,94,139.72
7871,2017,VT,38304,Regular,26-35,Fashion,3441,4,423.0,34.0,Credit,Weekend Sale,Male,7,279.18
7872,2017,IL,78865,New,46-55,Electronics,2138,1,1163.0,37.0,Credit,Black Friday,Male,88,732.69
7873,2017,WI,65221,Prime,36-45,Books,9789,2,550.0,25.0,Credit,Cyber Monday,Female,3,412.5
7874,2017,AR,87099,New,26-35,Home,5143,1,1471.0,19.0,PayPal,Weekend Sale,Female,76,1191.51
7875,2017,WY,81120,Regular,26-35,Books,6694,5,1193.0,67.0,Debit,Pre-BF,Other,92,393.69
7876,2018,TN,84341,New,36-45,Books,9982,4,1141.0,64.0,UPI,Black Friday,Female,33,410.76
7877,2015,AZ,84625,Regular,26-35,Beauty,3273,2,1276.0,51.0,UPI,Cyber Monday,Female,47,625.24
7878,2015,ID,23639,New,46-55,Home,4151,5,1284.0,69.0,BNPL,Cyber Monday,Male,12,398.04
7879,2022,AL,34685,New,46-55,Toys,5723,1,1199.0,55.0,PayPal,Cyber Monday,Other,22,539.55
7880,2015,NE,75416,Regular,46-55,Books,8566,5,1310.0,37.0,Credit,Pre-BF,Other,13,825.3
7881,2019,TX,70356,New,36-45,Books,9647,1,292.0,79.0,UPI,Pre-BF,Male,6,61.32
7882,2015,WY,21110,Regular,46-55,Toys,5094,3,1533.0,13.0,Debit,Cyber Monday,Male,51,1333.71
7883,2018,IL,62762,New,36-45,Books,2766,3,737.0,35.0,Debit,Weekend Sale,Other,44,479.05
7884,2017,KY,31128,New,36-45,Fashion,9106,4,1067.0,33.0,PayPal,Black Friday,Male,2,714.89
7885,2020,DE,24684,New,36-45,Books,3809,2,1824.0,14.0,Debit,Black Friday,Male,99,1568.64
7886,2020,NY,61155,Regular,26-35,Beauty,9843,4,765.0,13.0,BNPL,Cyber Monday,Female,33,665.55
7887,2019,MD,34419,New,56+,Toys,6212,5,855.0,49.0,PayPal,Weekend Sale,Female,58,436.05
7888,2023,KY,11527,New,36-45,Home,5747,3,1200.0,7.0,PayPal,Black Friday,Other,4,1116.0
7889,2018,ND,25220,Prime,46-55,Sports,7803,4,1102.0,31.0,BNPL,Pre-BF,Female,47,760.38
7890,2014,OH,33702,Prime,36-45,Books,5065,1,1662.0,36.0,BNPL,Cyber Monday,Other,93,1063.68
7891,2016,OH,37757,Regular,18-25,Electronics,6933,2,82.0,12.0,Debit,Cyber Monday,Male,68,72.16
7892,2022,PA,56664,Regular,26-35,Electronics,3806,3,1334.0,22.0,Credit,Pre-BF,Other,97,1040.52
7893,2014,TN,88621,Regular,46-55,Sports,6298,2,840.0,30.0,UPI,Black Friday,Female,56,588.0
7894,2018,MS,25205,Regular,26-35,Beauty,2472,2,1041.0,64.0,PayPal,Cyber Monday,Female,67,374.76
7895,2015,LA,70207,New,26-35,Beauty,4739,3,1936.0,8.0,PayPal,Black Friday,Other,80,1781.12
7896,2017,WY,30994,New,18-25,Toys,4378,1,1831.0,37.0,UPI,Cyber Monday,Other,54,1153.53
7897,2024,VA,96170,Regular,36-45,Electronics,6115,1,1557.0,35.0,Debit,Weekend Sale,Other,92,1012.05
7898,2014,WV,40569,Regular,46-55,Sports,2618,1,797.0,37.0,UPI,Weekend Sale,Other,74,502.11
7899,2016,RI,16626,Prime,56+,Fashion,9847,2,1737.0,74.0,Credit,Pre-BF,Female,52,451.62
7900,2023,NC,13964,Regular,26-35,Sports,1394,1,934.0,19.0,Debit,Pre-BF,Other,17,756.54
7901,2020,WI,57377,Prime,56+,Fashion,1471,5,1409.0,43.0,PayPal,Pre-BF,Female,85,803.13
7902,2023,MN,28058,Regular,56+,Sports,8179,5,192.0,35.0,UPI,Weekend Sale,Other,64,124.8
7903,2016,MO,45160,Regular,36-45,Sports,4363,1,1301.0,77.0,UPI,Weekend Sale,Female,56,299.23
7904,2017,OR,26262,New,56+,Sports,5152,1,93.0,36.0,Debit,Black Friday,Male,19,59.52
7905,2015,NE,20884,Regular,46-55,Sports,9655,3,543.0,68.0,PayPal,Cyber Monday,Other,83,173.76
7906,2016,AL,14433,Prime,36-45,Sports,1601,3,1783.0,42.0,UPI,Weekend Sale,Female,93,1034.14
7907,2022,MA,93747,New,56+,Books,5611,4,928.0,46.0,BNPL,Pre-BF,Other,90,501.12
7908,2016,WI,86227,Prime,36-45,Sports,3780,2,185.0,57.0,UPI,Pre-BF,Other,44,79.55
7909,2024,GA,41063,Regular,46-55,Books,7799,2,310.0,16.0,UPI,Weekend Sale,Female,1,260.4
7910,2018,NM,43484,New,26-35,Fashion,1021,3,1059.0,39.0,Credit,Cyber Monday,Other,74,645.99
7911,2015,UT,96780,Prime,18-25,Fashion,8274,5,1142.0,56.0,Credit,Pre-BF,Male,57,502.48
7912,2017,MO,46536,Regular,36-45,Toys,3473,4,1400.0,66.0,UPI,Black Friday,Female,23,476.0
7913,2020,MD,40084,Prime,18-25,Sports,8406,3,116.0,78.0,UPI,Pre-BF,Female,79,25.52
7914,2020,AK,34802,Regular,26-35,Home,9230,4,805.0,27.0,Credit,Cyber Monday,Male,40,587.65
7915,2016,WV,67012,Prime,46-55,Books,4828,2,448.0,5.0,BNPL,Black Friday,Male,65,425.6
7916,2018,IA,30614,Regular,26-35,Fashion,8829,2,753.0,63.0,PayPal,Pre-BF,Female,38,278.61
7917,2014,NV,80569,Prime,18-25,Toys,9221,2,1618.0,51.0,Debit,Weekend Sale,Male,20,792.82
7918,2023,IL,79922,New,46-55,Fashion,8581,5,1230.0,24.0,UPI,Cyber Monday,Male,51,934.8
7919,2023,WY,87686,Regular,56+,Books,3208,3,11.0,21.0,PayPal,Black Friday,Male,84,8.69
7920,2023,IN,18157,Regular,56+,Fashion,1615,4,627.0,29.0,UPI,Black Friday,Other,23,445.17
7921,2024,WY,58742,Prime,36-45,Sports,6789,3,549.0,72.0,Credit,Weekend Sale,Other,95,153.72
7922,2014,AK,17675,Regular,56+,Books,7041,2,342.0,69.0,UPI,Black Friday,Male,81,106.02
7923,2018,ND,36228,New,18-25,Home,3181,2,1496.0,26.0,PayPal,Pre-BF,Female,91,1107.04
7924,2023,OH,28251,Prime,56+,Books,3613,3,190.0,19.0,Debit,Black Friday,Other,46,153.9
7925,2022,OR,33349,Prime,36-45,Fashion,5023,1,663.0,73.0,Credit,Black Friday,Other,5,179.01
7926,2014,MO,59178,Prime,46-55,Toys,8992,1,628.0,19.0,BNPL,Pre-BF,Female,36,508.68
7927,2014,WV,91362,New,56+,Books,1079,3,183.0,67.0,UPI,Black Friday,Female,44,60.39
7928,2017,IA,84660,New,36-45,Sports,8130,2,1776.0,51.0,Debit,Black Friday,Other,100,870.24
7929,2017,ID,16588,Regular,56+,Toys,6239,4,390.0,38.0,PayPal,Weekend Sale,Male,51,241.8
7930,2015,FL,97687,Prime,56+,Electronics,2157,1,343.0,20.0,Credit,Pre-BF,Female,87,274.4
7931,2022,NM,73196,New,18-25,Beauty,1446,3,332.0,75.0,Debit,Black Friday,Female,32,83.0
7932,2022,IN,42400,Regular,36-45,Fashion,6420,5,510.0,69.0,BNPL,Black Friday,Male,22,158.1
7933,2015,NH,23536,New,36-45,Sports,1978,3,1519.0,55.0,UPI,Pre-BF,Female,91,683.55
7934,2022,WV,12700,New,26-35,Books,1028,2,1231.0,11.0,Credit,Weekend Sale,Female,51,1095.59
7935,2019,TX,84345,New,26-35,Fashion,3424,3,1949.0,12.0,Debit,Black Friday,Other,78,1715.12
7936,2021,PA,25115,Regular,36-45,Toys,2973,1,556.0,5.0,PayPal,Weekend Sale,Male,36,528.2
7937,2023,TN,62929,New,18-25,Fashion,1032,1,953.0,36.0,PayPal,Pre-BF,Male,75,609.92
7938,2017,DE,55513,New,56+,Books,8621,3,948.0,49.0,BNPL,Cyber Monday,Other,77,483.48
7939,2015,WV,94607,New,46-55,Sports,6055,4,285.0,12.0,UPI,Pre-BF,Female,74,250.8
7940,2015,AZ,48100,Prime,56+,Toys,9811,3,1658.0,67.0,BNPL,Cyber Monday,Female,10,547.14
7941,2022,AK,98726,New,46-55,Electronics,3947,4,65.0,73.0,Debit,Cyber Monday,Male,4,17.55
7942,2014,KS,31440,Prime,18-25,Sports,8668,1,1141.0,51.0,Credit,Pre-BF,Other,75,559.09
7943,2020,ME,42947,New,26-35,Books,3548,5,12.0,41.0,Credit,Weekend Sale,Other,82,7.08
7944,2024,NJ,83532,Prime,36-45,Fashion,5798,4,845.0,67.0,Debit,Cyber Monday,Female,56,278.85
7945,2016,SD,90398,New,18-25,Sports,4664,3,1940.0,63.0,Credit,Weekend Sale,Female,82,717.8
7946,2016,KS,69413,Prime,46-55,Sports,2941,2,71.0,76.0,Debit,Black Friday,Other,1,17.04
7947,2015,NM,33104,Prime,36-45,Electronics,4217,2,1906.0,6.0,BNPL,Cyber Monday,Other,78,1791.64
7948,2023,NV,92841,Prime,46-55,Books,7712,3,1606.0,36.0,UPI,Weekend Sale,Female,30,1027.84
7949,2019,AR,45860,New,56+,Electronics,7427,1,1512.0,71.0,PayPal,Pre-BF,Other,97,438.48
7950,2023,GA,72184,Regular,56+,Beauty,6014,1,1731.0,26.0,PayPal,Pre-BF,Female,74,1280.94
7951,2015,VT,81063,Prime,56+,Books,7279,1,898.0,5.0,PayPal,Pre-BF,Other,49,853.1
7952,2023,LA,23727,Prime,36-45,Toys,4243,3,1062.0,46.0,Credit,Black Friday,Male,31,573.48
7953,2017,WA,99385,Prime,26-35,Books,5984,2,431.0,76.0,BNPL,Cyber Monday,Male,49,103.44
7954,2023,NY,12719,Prime,26-35,Electronics,8177,5,1373.0,12.0,BNPL,Pre-BF,Male,60,1208.24
7955,2022,NJ,22924,Prime,46-55,Toys,3344,2,1544.0,21.0,PayPal,Black Friday,Male,13,1219.76
7956,2022,OK,19215,Regular,26-35,Beauty,3754,1,1796.0,52.0,BNPL,Pre-BF,Male,55,862.08
7957,2019,FL,70494,New,26-35,Toys,5094,3,1889.0,20.0,Debit,Black Friday,Male,72,1511.2
7958,2017,OK,58009,Regular,46-55,Sports,1329,3,1632.0,24.0,PayPal,Black Friday,Other,99,1240.32
7959,2020,NH,95545,New,46-55,Books,7591,5,1823.0,34.0,PayPal,Weekend Sale,Male,33,1203.18
7960,2014,KS,41912,Regular,46-55,Beauty,9206,2,1503.0,37.0,UPI,Pre-BF,Male,88,946.89
7961,2017,NV,11144,New,36-45,Fashion,3263,1,1842.0,50.0,PayPal,Black Friday,Female,13,921.0
7962,2018,MA,47302,Prime,46-55,Beauty,6372,5,221.0,40.0,Credit,Black Friday,Female,87,132.6
7963,2021,WA,90171,New,36-45,Beauty,5425,1,119.0,76.0,Debit,Pre-BF,Female,28,28.56
7964,2015,AK,63720,New,36-45,Books,3611,2,840.0,44.0,BNPL,Pre-BF,Male,73,470.4
7965,2018,VA,76542,Prime,36-45,Beauty,6549,5,646.0,31.0,Credit,Pre-BF,Other,69,445.74
7966,2019,OH,87026,Prime,46-55,Home,2082,1,431.0,49.0,Debit,Cyber Monday,Other,48,219.81
7967,2018,NV,37044,New,26-35,Electronics,7319,4,1401.0,78.0,UPI,Pre-BF,Female,82,308.22
7968,2022,OK,82635,New,26-35,Toys,4889,3,1723.0,28.0,PayPal,Weekend Sale,Male,68,1240.56
7969,2023,NM,99036,Prime,46-55,Sports,4419,2,1394.0,35.0,BNPL,Weekend Sale,Female,100,906.1
7970,2014,NC,10537,Regular,26-35,Toys,5456,3,400.0,23.0,PayPal,Black Friday,Female,2,308.0
7971,2016,MN,86552,Prime,46-55,Books,2789,1,1953.0,60.0,Credit,Cyber Monday,Female,13,781.2
7972,2015,SD,45453,New,36-45,Home,8233,5,1032.0,69.0,PayPal,Black Friday,Female,88,319.92
7973,2016,KY,11980,New,56+,Fashion,7056,1,1275.0,6.0,Debit,Pre-BF,Female,42,1198.5
7974,2023,VA,81442,New,18-25,Books,3617,4,1397.0,43.0,PayPal,Cyber Monday,Other,18,796.29
7975,2022,WI,43307,Prime,46-55,Sports,9830,4,1134.0,16.0,PayPal,Weekend Sale,Male,77,952.56
7976,2022,AL,98966,Prime,36-45,Books,3563,2,1463.0,34.0,UPI,Weekend Sale,Male,14,965.58
7977,2023,TN,54844,Regular,56+,Books,3480,3,1442.0,44.0,PayPal,Weekend Sale,Male,83,807.52
7978,2015,MN,38629,New,36-45,Books,6151,1,471.0,17.0,UPI,Black Friday,Female,41,390.93
7979,2016,WV,37775,New,18-25,Books,6806,4,1288.0,22.0,Credit,Cyber Monday,Other,13,1004.64
7980,2017,NE,50029,Prime,26-35,Electronics,2597,5,806.0,76.0,UPI,Weekend Sale,Other,74,193.44
7981,2022,MO,71860,New,26-35,Electronics,3273,1,844.0,16.0,UPI,Cyber Monday,Other,68,708.96
7982,2016,NY,74783,Regular,36-45,Electronics,7287,2,368.0,58.0,Credit,Black Friday,Male,64,154.56
7983,2020,ME,51988,Prime,18-25,Books,7161,5,230.0,58.0,UPI,Pre-BF,Male,93,96.6
7984,2016,MS,65452,New,36-45,Electronics,3779,3,345.0,48.0,PayPal,Black Friday,Male,84,179.4
7985,2020,AZ,10051,Prime,26-35,Home,7889,2,1502.0,70.0,Credit,Weekend Sale,Female,43,450.6
7986,2020,ID,34818,Prime,36-45,Toys,6509,3,1183.0,57.0,Credit,Pre-BF,Male,43,508.69
7987,2022,OH,11686,Regular,56+,Books,1746,3,862.0,68.0,UPI,Cyber Monday,Other,78,275.84
7988,2015,IA,29205,Prime,18-25,Fashion,3409,4,1119.0,64.0,UPI,Cyber Monday,Male,3,402.84
7989,2019,KY,98483,New,26-35,Sports,7078,3,1170.0,79.0,Debit,Black Friday,Female,23,245.7
7990,2022,WY,18096,Regular,36-45,Sports,5944,5,352.0,55.0,Credit,Weekend Sale,Other,57,158.4
7991,2015,NY,84152,Prime,18-25,Books,7243,5,1978.0,5.0,BNPL,Black Friday,Other,99,1879.1
7992,2015,CT,53087,New,36-45,Fashion,5351,5,905.0,25.0,PayPal,Black Friday,Other,58,678.75
7993,2018,ME,18545,Prime,26-35,Fashion,6434,1,722.0,59.0,UPI,Pre-BF,Other,56,296.02
7994,2023,CT,18484,Prime,18-25,Home,1161,4,891.0,7.0,Credit,Weekend Sale,Other,91,828.63
7995,2023,CA,76252,Regular,26-35,Home,5012,4,1015.0,67.0,Credit,Cyber Monday,Other,65,334.95
7996,2023,SC,33667,Regular,56+,Beauty,6760,5,489.0,67.0,PayPal,Black Friday,Other,75,161.37
7997,2021,MA,80111,Regular,56+,Home,8932,1,1325.0,33.0,Credit,Pre-BF,Female,53,887.75
7998,2024,WV,96492,Regular,46-55,Electronics,4214,3,1272.0,21.0,BNPL,Weekend Sale,Other,10,1004.88
7999,2022,WV,86206,New,18-25,Books,7366,3,1294.0,62.0,Debit,Pre-BF,Male,42,491.72
8000,2015,WA,25637,Prime,56+,Toys,7450,3,227.0,8.0,PayPal,Black Friday,Female,99,208.84
8001,2018,CT,91882,Regular,46-55,Fashion,1570,4,13.0,66.0,BNPL,Cyber Monday,Female,89,4.42
8002,2020,OR,50747,New,18-25,Home,7288,3,545.0,61.0,Credit,Pre-BF,Other,87,212.55
8003,2019,MN,69749,Regular,26-35,Toys,4895,1,1970.0,77.0,Credit,Black Friday,Female,16,453.1
8004,2019,HI,19491,Prime,36-45,Electronics,7800,1,372.0,70.0,UPI,Cyber Monday,Female,4,111.6
8005,2020,GA,63100,Regular,36-45,Home,9977,3,1815.0,9.0,PayPal,Weekend Sale,Other,78,1651.65
8006,2016,MA,22631,Prime,26-35,Home,1822,4,740.0,22.0,Debit,Weekend Sale,Female,49,577.2
8007,2016,SD,97470,Prime,56+,Toys,7626,2,1557.0,47.0,UPI,Weekend Sale,Female,100,825.21
8008,2023,NC,37182,New,36-45,Sports,9624,5,1627.0,45.0,Credit,Weekend Sale,Male,68,894.85
8009,2022,MD,18903,Regular,26-35,Books,8062,3,821.0,13.0,Debit,Cyber Monday,Male,57,714.27
8010,2021,NC,67782,Regular,46-55,Sports,5372,3,146.0,72.0,PayPal,Weekend Sale,Other,39,40.88
8011,2018,SC,87261,Prime,46-55,Electronics,4740,5,1611.0,71.0,BNPL,Pre-BF,Female,31,467.19
8012,2019,OH,87606,Regular,26-35,Home,3733,2,1532.0,25.0,Debit,Weekend Sale,Other,35,1149.0
8013,2024,ND,46109,Prime,18-25,Toys,7243,3,175.0,43.0,UPI,Pre-BF,Female,92,99.75
8014,2023,OK,91604,New,56+,Electronics,6172,3,1129.0,50.0,BNPL,Weekend Sale,Female,49,564.5
8015,2014,NE,81086,Regular,56+,Home,9838,2,598.0,69.0,BNPL,Pre-BF,Female,89,185.38
8016,2023,ME,70436,Prime,26-35,Sports,2884,5,834.0,20.0,Debit,Black Friday,Female,58,667.2
8017,2014,TX,28167,Regular,36-45,Home,5672,1,184.0,32.0,Debit,Black Friday,Other,28,125.12
8018,2017,CA,35443,Regular,56+,Fashion,6140,3,960.0,38.0,UPI,Weekend Sale,Female,18,595.2
8019,2015,NH,90224,New,56+,Beauty,8467,3,1249.0,27.0,Debit,Black Friday,Female,92,911.77
8020,2024,GA,60640,Prime,46-55,Electronics,7502,4,907.0,20.0,PayPal,Weekend Sale,Female,23,725.6
8021,2020,SC,39548,New,46-55,Toys,8927,2,1414.0,45.0,BNPL,Pre-BF,Female,55,777.7
8022,2015,IL,87649,New,46-55,Fashion,9334,3,1538.0,39.0,BNPL,Black Friday,Male,32,938.18
8023,2023,NH,72358,New,56+,Home,5705,4,377.0,71.0,UPI,Cyber Monday,Other,2,109.33
8024,2015,CA,97825,Prime,56+,Toys,8169,1,1903.0,67.0,Debit,Pre-BF,Female,63,627.99
8025,2018,ID,28160,Prime,56+,Fashion,1642,2,247.0,24.0,Debit,Cyber Monday,Female,34,187.72
8026,2017,IL,56205,Regular,36-45,Fashion,8855,1,348.0,70.0,BNPL,Black Friday,Female,5,104.4
8027,2021,MI,72280,Prime,36-45,Sports,3499,4,1272.0,10.0,BNPL,Black Friday,Other,10,1144.8
8028,2017,SC,94845,New,36-45,Sports,5142,5,155.0,13.0,UPI,Cyber Monday,Other,43,134.85
8029,2019,IA,46852,Prime,18-25,Beauty,9618,2,1397.0,54.0,Debit,Weekend Sale,Male,54,642.62
8030,2018,IL,55021,Regular,56+,Sports,1867,5,75.0,68.0,Credit,Black Friday,Male,51,24.0
8031,2024,AL,16195,New,56+,Fashion,2562,4,483.0,55.0,Debit,Weekend Sale,Female,38,217.35
8032,2015,PA,76547,Regular,26-35,Electronics,3947,2,194.0,41.0,UPI,Pre-BF,Female,16,114.46
8033,2024,TX,34286,Prime,26-35,Beauty,3739,3,1277.0,76.0,BNPL,Pre-BF,Female,12,306.48
8034,2021,VT,43581,Regular,18-25,Beauty,6036,4,1097.0,49.0,BNPL,Cyber Monday,Female,59,559.47
8035,2015,AL,87674,Regular,26-35,Home,7631,4,1761.0,35.0,Credit,Weekend Sale,Female,65,1144.65
8036,2022,HI,36719,Prime,36-45,Home,5767,1,1529.0,76.0,Credit,Pre-BF,Female,45,366.96
8037,2022,TX,58450,Regular,18-25,Electronics,1528,5,676.0,40.0,UPI,Cyber Monday,Female,82,405.6
8038,2016,SC,30028,Prime,18-25,Toys,4350,2,512.0,63.0,Debit,Weekend Sale,Male,51,189.44
8039,2017,MI,26192,New,18-25,Sports,5661,2,1342.0,20.0,BNPL,Black Friday,Female,39,1073.6
8040,2021,OH,93636,Regular,46-55,Sports,9716,3,1476.0,57.0,PayPal,Pre-BF,Male,17,634.68
8041,2022,UT,81812,New,26-35,Electronics,7901,2,1021.0,35.0,PayPal,Weekend Sale,Other,39,663.65
8042,2016,CO,37551,Prime,56+,Beauty,9641,3,639.0,39.0,PayPal,Weekend Sale,Female,61,389.79
8043,2018,NV,82364,Prime,46-55,Home,9974,2,1574.0,41.0,BNPL,Black Friday,Female,29,928.66
8044,2024,NM,74311,Regular,36-45,Electronics,2763,1,1923.0,66.0,BNPL,Cyber Monday,Other,82,653.82
8045,2021,DE,71444,Regular,46-55,Home,7807,4,888.0,43.0,PayPal,Pre-BF,Other,50,506.16
8046,2016,CA,43124,Prime,36-45,Electronics,1496,2,81.0,60.0,Credit,Cyber Monday,Other,8,32.4
8047,2020,TN,23654,Prime,56+,Sports,3886,4,766.0,69.0,PayPal,Black Friday,Other,97,237.46
8048,2024,WV,10203,New,56+,Electronics,9399,5,232.0,67.0,Credit,Pre-BF,Other,59,76.56
8049,2021,UT,30129,New,26-35,Fashion,6584,4,1259.0,33.0,UPI,Cyber Monday,Male,84,843.53
8050,2023,KY,82150,Regular,46-55,Electronics,2501,5,1815.0,78.0,PayPal,Cyber Monday,Other,4,399.3
8051,2024,PA,43264,Regular,56+,Home,7197,2,589.0,12.0,PayPal,Pre-BF,Other,13,518.32
8052,2016,FL,22989,Regular,36-45,Electronics,2779,1,1588.0,34.0,Credit,Black Friday,Female,92,1048.08
8053,2015,GA,59214,Regular,56+,Toys,7358,1,1402.0,45.0,Credit,Weekend Sale,Male,74,771.1
8054,2023,MD,77115,Regular,26-35,Sports,3501,4,1574.0,74.0,Credit,Cyber Monday,Male,24,409.24
8055,2020,IN,71678,Regular,36-45,Sports,5506,1,578.0,19.0,UPI,Black Friday,Other,65,468.18
8056,2022,IN,67883,Regular,18-25,Fashion,4964,5,639.0,59.0,PayPal,Cyber Monday,Male,94,261.99
8057,2014,MT,63445,Regular,26-35,Electronics,5027,1,1008.0,13.0,Credit,Black Friday,Female,95,876.96
8058,2016,NH,80412,New,26-35,Toys,5204,1,1578.0,24.0,UPI,Weekend Sale,Other,93,1199.28
8059,2018,WI,79661,Prime,18-25,Home,1026,1,1310.0,40.0,UPI,Pre-BF,Female,62,786.0
8060,2016,NE,15328,Prime,56+,Books,2439,3,1458.0,53.0,BNPL,Pre-BF,Other,72,685.26
8061,2014,MO,58968,Regular,26-35,Books,2005,3,378.0,17.0,Credit,Black Friday,Other,29,313.74
8062,2020,KS,52040,Prime,18-25,Toys,2011,4,138.0,22.0,Credit,Black Friday,Male,31,107.64
8063,2020,OK,69199,Regular,18-25,Sports,7493,2,1444.0,61.0,Credit,Weekend Sale,Female,63,563.16
8064,2023,ND,67039,New,26-35,Fashion,7005,2,1547.0,12.0,BNPL,Black Friday,Male,22,1361.36
8065,2021,KS,87232,Regular,46-55,Home,7789,5,841.0,46.0,Credit,Black Friday,Male,52,454.14
8066,2018,NC,60750,New,26-35,Books,9521,5,1724.0,12.0,Credit,Pre-BF,Other,81,1517.12
8067,2023,AZ,26119,New,46-55,Electronics,7051,4,1671.0,64.0,UPI,Black Friday,Female,6,601.56
8068,2018,MN,34017,New,56+,Electronics,5017,3,1407.0,62.0,Credit,Cyber Monday,Female,57,534.66
8069,2018,HI,58780,Regular,18-25,Toys,4004,1,756.0,28.0,PayPal,Pre-BF,Female,81,544.32
8070,2014,WV,36204,New,36-45,Electronics,7226,3,959.0,48.0,Debit,Black Friday,Male,89,498.68
8071,2023,LA,29562,Regular,26-35,Books,5362,3,83.0,67.0,Credit,Cyber Monday,Female,7,27.39
8072,2018,WA,34428,New,36-45,Home,4457,4,595.0,55.0,UPI,Weekend Sale,Female,97,267.75
8073,2019,SD,31497,New,56+,Books,6176,3,1447.0,12.0,BNPL,Black Friday,Other,10,1273.36
8074,2014,UT,13372,Prime,26-35,Sports,7942,2,138.0,44.0,BNPL,Black Friday,Female,83,77.28
8075,2024,NH,98683,Regular,36-45,Home,3234,3,488.0,37.0,Debit,Weekend Sale,Female,50,307.44
8076,2020,WY,27453,Prime,56+,Electronics,8504,2,1516.0,25.0,UPI,Cyber Monday,Other,72,1137.0
8077,2014,CA,61928,New,46-55,Toys,2870,5,249.0,37.0,Credit,Cyber Monday,Other,72,156.87
8078,2024,MS,43960,Prime,56+,Electronics,6606,5,1190.0,59.0,BNPL,Cyber Monday,Female,10,487.9
8079,2015,NH,27197,New,26-35,Sports,7256,4,150.0,69.0,BNPL,Cyber Monday,Other,59,46.5
8080,2015,NH,64984,Prime,26-35,Beauty,7132,1,1777.0,61.0,PayPal,Weekend Sale,Female,51,693.03
8081,2018,MT,11883,Prime,26-35,Electronics,4413,3,308.0,74.0,Debit,Cyber Monday,Male,97,80.08
8082,2023,SC,26651,Regular,56+,Fashion,8937,1,1074.0,18.0,PayPal,Weekend Sale,Male,19,880.68
8083,2020,AZ,95591,Regular,26-35,Electronics,8630,2,980.0,29.0,BNPL,Cyber Monday,Other,50,695.8
8084,2014,AK,12812,Prime,56+,Sports,4781,1,1761.0,43.0,Credit,Weekend Sale,Other,57,1003.77
